person,gesture,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
ASUS,2,0.390591,0.651542,0.737656,0.723336,0.8786,1,0.87426,0.79486,0.764497,0.877253,0.754154,0.667756,0.623765,0.732505,0.622434,0.53666,0.493695,0.591107,0.50174,0.423541,0.265774,0.373471,0.395433,0.491869,0.633559,0.513971,0.429464,0.407336,0.545749,0.437638,0.349744,0.341327,0.460264,0.377681,0.308779,0.357514,0.41141,0.363076,0.331013,0.11709,0.188211,0.219537,0.362814,0.249821,0.165541,0.155264,0.305901,0.233698,0.177243,0.226212,0.304745,0.289248,0.283448,0.388653,0.374808,0.388908,0.412774,0.091974,0.15833,0.255261,0.132528,0.049268,0.030155,0.180934,0.128732,0.117911,0.187825,0.218619,0.246957,0.278188,0.387224,0.342611,0.384945,0.430455,0.24136,0.283661,0.160362,0.113904,0.076489,0.146933,0.038181,0.048323,0.111923,0.11868,0.160492,0.2127,0.316086,0.256025,0.312344,0.369682,0.16812,0.124447,0.119413,0.157269,0.226756,0.259556,0.281237,0.352022,0.356373,0.408053,0.444553,0.553439,0.504117,0.551006,0.596466,0.11843,0.197949,0.227579,0.165936,0.27235,0.338945,0.402523,0.35197,0.441367,0.503863,0.603751,0.530493,0.599215,0.660689,0.076879,0.101772,0.09438,0.157637,0.214255,0.280315,0.248349,0.324506,0.381087,0.483938,0.417341,0.47992,0.538053,0.030748,0.14406,0.134757,0.156777,0.227373,0.231427,0.281362,0.323573,0.431055,0.377312,0.428088,0.478603,0.142708,0.103206,0.117986,0.188552,0.198251,0.242867,0.285076,0.392328,0.338887,0.389319,0.440486,0.116515,0.201543,0.251664,0.180382,0.278719,0.35106,0.442677,0.362291,0.437349,0.504758,0.081435,0.127281,0.088817,0.160964,0.227558,0.323656,0.251958,0.31895,0.382859,0.062741,0.121236,0.121097,0.159939,0.266335,0.216626,0.263265,0.316458,0.111703,0.05542,0.093309,0.196513,0.147904,0.193106,0.250108,0.103553,0.188003,0.26219,0.175125,0.256001,0.329236,0.077995,0.155889,0.088002,0.150676,0.219597,0.101419,0.098271,0.099959,0.148908,0.090991,0,0.063644,0.083274,0.162709,0.071435,0.03567,0.040335,0.050887,0.068562,0.848607,0.282214,0.269553,0.18054,0,0.931682,0.766733,0.798196,0.907173,1,1
ASUS,2,0.349195,0.638333,0.748307,0.729437,0.864254,1,0.865547,0.791151,0.728941,0.862334,0.742257,0.672722,0.576139,0.712831,0.610517,0.538051,0.451441,0.589877,0.510424,0.437855,0.279933,0.413944,0.43579,0.499287,0.658521,0.536673,0.458202,0.378349,0.551724,0.453259,0.377625,0.281976,0.459015,0.39015,0.321818,0.306627,0.421948,0.382413,0.339934,0.138669,0.223294,0.20926,0.36304,0.256076,0.179221,0.082712,0.291737,0.242713,0.185602,0.158662,0.298179,0.304962,0.284549,0.359804,0.383397,0.404975,0.414302,0.104373,0.18752,0.232129,0.103229,0.024607,0.053092,0.133608,0.119133,0.10762,0.167179,0.198822,0.257432,0.275688,0.377349,0.343597,0.395303,0.430172,0.309071,0.288643,0.146529,0.110879,0.170272,0.116655,0,0.039092,0.137906,0.075546,0.154534,0.196765,0.304036,0.23729,0.302709,0.351393,0.21446,0.203904,0.182298,0.145398,0.273256,0.321178,0.312914,0.348025,0.404266,0.462245,0.470442,0.5639,0.548324,0.593093,0.618472,0.123638,0.190117,0.26139,0.166368,0.287116,0.33043,0.413544,0.364276,0.461748,0.50305,0.609855,0.54109,0.610718,0.65889,0.059123,0.15672,0.050971,0.147127,0.187263,0.273311,0.228675,0.32057,0.359802,0.466566,0.401971,0.468867,0.515751,0.084072,0.097736,0.120597,0.131981,0.204907,0.205198,0.278414,0.305279,0.40957,0.363697,0.421615,0.461223,0.201183,0.18708,0.156941,0.183077,0.261191,0.302554,0.305773,0.399063,0.387858,0.428682,0.453554,0.109194,0.170373,0.266813,0.179523,0.281822,0.33187,0.438953,0.357672,0.431094,0.484589,0.055981,0.15382,0.065431,0.155056,0.203135,0.310133,0.235216,0.304274,0.355924,0.079259,0.092953,0.130201,0.154418,0.260256,0.21639,0.270106,0.310706,0.161896,0.13102,0.107556,0.196366,0.2055,0.230089,0.250825,0.090201,0.156165,0.256804,0.15887,0.235883,0.295812,0.054831,0.147546,0.066541,0.129705,0.186166,0.087619,0.089102,0.103481,0.136649,0.120483,0.056867,0.035182,0.066144,0.137294,0.053393,0.00749,0,0.018062,0.039322,0.819561,0.372376,0.364863,0.299652,0.130371,0.937105,0.690245,0.697748,0.775864,1,1
ASUS,2,0.266688,0.539821,0.742148,0.813486,0.719679,0.763016,0.660339,0.552906,0.552466,0.651724,0.540924,0.427368,0.331857,0.575647,0.475944,0.333933,0.115442,0.508596,0.428039,0.263312,0.244275,0.501018,0.631592,0.500715,0.462328,0.37873,0.251591,0.36621,0.391624,0.299733,0.137563,0.184714,0.388176,0.315659,0.125692,0.116557,0.396769,0.343166,0.195011,0.272207,0.460334,0.504415,0.185994,0.105844,0,0.451545,0.15227,0.134222,0.074081,0.385909,0.268643,0.270544,0.202718,0.397392,0.370211,0.370175,0.335783,0.177161,0.796945,0.26933,0.147925,0.299453,0.761287,0.081361,0.165711,0.33547,0.685333,0.163085,0.258512,0.371845,0.63058,0.305127,0.364994,0.456513,1,0.48477,0.357462,0.493446,0.947418,0.278745,0.307005,0.492503,0.840145,0.207092,0.299976,0.47558,0.73283,0.280418,0.361831,0.511514,0.538882,0.610458,0.469017,0.135024,0.683501,0.673847,0.513791,0.349424,0.806431,0.782167,0.625382,0.585073,0.880895,0.851718,0.730825,0.120905,0.172096,0.553178,0.199041,0.280338,0.298584,0.560989,0.389432,0.43714,0.422423,0.617341,0.525205,0.550194,0.552005,0.122805,0.581626,0.045018,0.124172,0.202494,0.530335,0.230389,0.279772,0.296192,0.526656,0.365816,0.394083,0.41624,0.423239,0.180697,0.17245,0.093429,0.373123,0.306845,0.30875,0.230371,0.406561,0.408605,0.406946,0.364355,0.641954,0.605154,0.426029,0.182806,0.730007,0.687164,0.511895,0.425778,0.780976,0.739743,0.599856,0.077311,0.220497,0.56745,0.153795,0.218565,0.279398,0.529432,0.295306,0.333738,0.384195,0.146967,0.497012,0.095738,0.118176,0.168697,0.426187,0.210192,0.231518,0.268217,0.312942,0.265493,0.229693,0.10295,0.287189,0.328717,0.307316,0.236443,0.602167,0.537046,0.348121,0.206274,0.620138,0.565297,0.406833,0.064055,0.229921,0.487567,0.107075,0.163384,0.276372,0.151404,0.397114,0.061931,0.076584,0.174929,0.222938,0.234394,0.189543,0.095401,0.454886,0.383336,0.20811,0.043766,0.212026,0.136949,0.217753,0,0.065897,0.097529,0.816299,0.681275,0.403252,0.275192,0.147765,1,0.438987,0.393626,0.417142,0.632321,0
ASUS,2,0.299827,0.524149,0.683274,0.552466,0.702293,0.573147,0.512337,0.462734,0.643191,0.414176,0.371192,0.310233,0.51545,0.263015,0.259096,0.171388,0.356439,0.147278,0.142121,0.068058,0.216484,0.377384,0.245464,0.706056,0.364333,0.235417,0.221399,0.724828,0.173308,0.075224,0.153541,0.666804,0.028929,0.060553,0.158927,0.580335,0.17029,0.178187,0.263132,0.156476,0.025569,0.79402,0.335103,0.155433,0.219392,0.856975,0.212641,0.1572,0.296985,0.837111,0.253318,0.265544,0.373149,0.782859,0.386791,0.394412,0.485104,0.124737,0.919716,0.433801,0.275349,0.354151,1,0.361958,0.321538,0.457468,0.993283,0.413996,0.418923,0.537211,0.946443,0.539623,0.546906,0.64786,0.823934,0.358806,0.181015,0.249207,0.889271,0.244994,0.189762,0.330454,0.870533,0.282217,0.290836,0.404603,0.815809,0.412185,0.419683,0.515425,0.48473,0.639192,0.566862,0.172585,0.579289,0.680011,0.544714,0.336012,0.697426,0.747421,0.608345,0.505026,0.751244,0.754508,0.633342,0.172204,0.136965,0.591113,0.18312,0.293709,0.257601,0.633823,0.381484,0.430888,0.39674,0.662425,0.510839,0.517967,0.502396,0.073287,0.717267,0.099929,0.152619,0.213631,0.720758,0.264438,0.303157,0.336519,0.699783,0.408686,0.416526,0.454553,0.63797,0.043056,0.14884,0.148825,0.639677,0.241811,0.28904,0.283571,0.623503,0.378605,0.386121,0.398903,0.636437,0.719102,0.571417,0.175817,0.707553,0.751793,0.594304,0.370208,0.726651,0.728115,0.58509,0.107179,0.106146,0.623793,0.191771,0.240105,0.235533,0.593176,0.327651,0.335162,0.352194,0.141663,0.681945,0.106957,0.142633,0.209719,0.618349,0.251827,0.25973,0.324684,0.533594,0.14929,0.20186,0.131765,0.484436,0.251885,0.258401,0.243356,0.642003,0.677954,0.513186,0.193728,0.626323,0.626016,0.471172,0.045029,0.126966,0.548702,0.137056,0.144952,0.227137,0.156982,0.572248,0.113465,0.121018,0.237828,0.41391,0.136504,0.140797,0.110336,0.492951,0.490565,0.334262,0,0.151377,0.149662,0.134636,0.009841,0,0.142535,0.921571,0.804437,0.73818,0.73032,0.391723,1,0.289651,0.197046,0.114966,0.035937,0
ASUS,2,0.208457,0.410129,0.485573,0.35272,0.939551,0.696721,0.495101,0.462062,0.956318,0.492935,0.3143,0.345056,0.872089,0.303096,0.162777,0.24959,0.750622,0.264292,0.151368,0.247311,0.169164,0.252513,0.163161,0.909837,0.592338,0.338085,0.328767,0.977383,0.433914,0.20568,0.289527,0.938393,0.334351,0.191141,0.309841,0.862032,0.397014,0.31214,0.398785,0.061122,0.122921,0.892929,0.529963,0.258989,0.282466,1,0.438822,0.241418,0.336269,0.99895,0.432643,0.335948,0.431915,0.960141,0.542685,0.481812,0.553772,0.13422,0.842892,0.468525,0.207348,0.245268,0.965619,0.412327,0.252234,0.338213,0.982052,0.45039,0.381808,0.460899,0.962249,0.578587,0.532703,0.59433,0.751083,0.406808,0.142217,0.143892,0.847251,0.285778,0.086667,0.179459,0.841551,0.283534,0.218261,0.292055,0.804875,0.410014,0.369849,0.426599,0.348365,0.602372,0.57647,0.174512,0.441296,0.669875,0.589382,0.342037,0.60193,0.750747,0.657081,0.508195,0.693692,0.786272,0.726908,0.237091,0.229819,0.50655,0.18295,0.362389,0.317652,0.586859,0.400015,0.500347,0.455917,0.65597,0.548711,0.597853,0.582266,0.022565,0.724859,0.183993,0.149586,0.17668,0.752273,0.302266,0.319568,0.338224,0.755624,0.458154,0.457689,0.48426,0.686878,0.134099,0.113177,0.122545,0.704677,0.247062,0.278053,0.285576,0.70134,0.404253,0.409983,0.431305,0.526986,0.746761,0.65475,0.159106,0.627961,0.786046,0.674911,0.355314,0.676097,0.782816,0.70523,0.194066,0.117864,0.535992,0.182479,0.295723,0.238802,0.539696,0.332813,0.38107,0.365879,0.061593,0.727993,0.163528,0.135885,0.178853,0.68429,0.299986,0.279436,0.320638,0.631812,0.091414,0.14812,0.128815,0.591266,0.247129,0.259459,0.274214,0.570895,0.726129,0.606492,0.168648,0.576073,0.688674,0.599792,0.123758,0.02348,0.498419,0.124597,0.165293,0.154669,0.086523,0.637878,0.175437,0.11697,0.183488,0.517637,0.087141,0.107767,0.111417,0.453205,0.564865,0.468817,0.078586,0,0.062622,0.094436,0.066634,0.123147,0.162717,0.849983,0.900611,0.949212,0.98617,1,0.996016,0.230983,0.125647,0.05436,0,1
ASUS,2,0.146314,0.326872,0.386158,0.26682,0.950786,0.641097,0.420969,0.409419,0.966397,0.44862,0.241155,0.300821,0.878632,0.256482,0.068158,0.158803,0.752983,0.240138,0.097984,0.171353,0.120367,0.18644,0.121209,0.922496,0.558516,0.292811,0.30686,0.982422,0.417847,0.164142,0.263543,0.934801,0.313653,0.141769,0.237742,0.849579,0.376618,0.269438,0.326151,0.018519,0.11018,0.903139,0.508023,0.228495,0.270809,1,0.43347,0.207856,0.305182,0.987751,0.414027,0.292753,0.365135,0.937761,0.515818,0.433357,0.478658,0.110678,0.851825,0.45088,0.178058,0.229419,0.961695,0.404775,0.20997,0.295347,0.964189,0.423824,0.332773,0.389978,0.930786,0.541766,0.476041,0.513111,0.756517,0.379251,0.110195,0.127613,0.837594,0.267716,0.038785,0.133467,0.817196,0.251781,0.180664,0.221302,0.767113,0.372343,0.321993,0.34957,0.343031,0.61401,0.572331,0.158657,0.447441,0.69733,0.60381,0.339997,0.643083,0.82207,0.736921,0.520585,0.748252,0.86064,0.808081,0.218767,0.190396,0.486937,0.163283,0.346977,0.280808,0.55673,0.393933,0.514409,0.462236,0.620996,0.54315,0.602357,0.576671,0,0.723446,0.182403,0.123875,0.134839,0.738082,0.291798,0.311893,0.308568,0.730457,0.441978,0.437788,0.443021,0.670996,0.12141,0.106757,0.087234,0.678904,0.242985,0.29146,0.272041,0.668921,0.396563,0.407094,0.404436,0.508658,0.759978,0.657852,0.146332,0.64838,0.844703,0.746056,0.357511,0.715646,0.84881,0.78463,0.192463,0.094976,0.498163,0.171233,0.318924,0.248601,0.489198,0.318356,0.386141,0.354251,0.04175,0.726508,0.152601,0.126631,0.135092,0.668372,0.281842,0.254875,0.268849,0.624009,0.095508,0.172587,0.1285,0.574237,0.247852,0.267668,0.257645,0.569708,0.768773,0.663583,0.157045,0.597813,0.741925,0.670836,0.138054,0.036145,0.474628,0.094308,0.158533,0.121513,0.044779,0.661267,0.17336,0.081851,0.125604,0.555705,0.090301,0.078846,0.073251,0.45396,0.601761,0.526836,0.086327,0.012067,0.013718,0.083945,0.060778,0.127716,0.177207,0.776365,0.900716,0.953665,0.983657,1,0.956322,0.163004,0.076702,0.011962,0,1
ASUS,2,0.212033,0.439069,0.566651,0.464428,0.647337,0.386691,0.385741,0.336567,0.585706,0.265952,0.300783,0.18848,0.468119,0.224681,0.230542,0.063894,0.359039,0.22397,0.208923,0.05743,0.20273,0.346689,0.287183,0.651234,0.191515,0.145596,0.114523,0.661696,0.062986,0.124566,0.025565,0.613773,0.202797,0.181871,0.12056,0.565325,0.316505,0.28181,0.245158,0.136388,0.178776,0.778867,0.216838,0.045052,0.152075,0.835536,0.153893,0.15834,0.244254,0.823234,0.326855,0.298706,0.347108,0.793886,0.469509,0.433119,0.456204,0.134394,0.940603,0.37695,0.209389,0.316609,1,0.273148,0.243232,0.394922,0.982206,0.394313,0.368456,0.477598,0.938907,0.534402,0.500821,0.565552,0.948928,0.405145,0.22753,0.323122,0.975787,0.196857,0.141468,0.340855,0.924415,0.25262,0.230313,0.384438,0.849967,0.384995,0.353852,0.444635,0.535549,0.709053,0.602994,0.175766,0.738931,0.801807,0.60131,0.374282,0.848189,0.837519,0.646736,0.561131,0.896399,0.875495,0.732699,0.151267,0.060889,0.609027,0.240853,0.295166,0.180074,0.632953,0.419246,0.39589,0.309517,0.654634,0.535813,0.501387,0.444208,0.079454,0.762462,0.123243,0.15222,0.180086,0.751564,0.311915,0.2844,0.294043,0.728594,0.449641,0.413028,0.412926,0.655502,0.152436,0.206136,0.120088,0.652688,0.334841,0.310465,0.250828,0.64636,0.457536,0.422198,0.38272,0.752829,0.813611,0.608103,0.187876,0.820025,0.81575,0.612838,0.394802,0.836529,0.822755,0.665945,0.034728,0.116617,0.700764,0.162476,0.135785,0.176302,0.639632,0.298291,0.261693,0.274889,0.177654,0.755127,0.140493,0.112361,0.216724,0.683097,0.283634,0.247462,0.294178,0.561929,0.23589,0.218505,0.103371,0.521533,0.334207,0.301658,0.237135,0.719612,0.722158,0.522428,0.184712,0.703385,0.697327,0.53586,0,0.179136,0.605285,0.11543,0.07984,0.17727,0.175545,0.61505,0.143356,0.10751,0.191445,0.43823,0.230772,0.20446,0.106592,0.554364,0.557066,0.402665,0.008486,0.142632,0.133324,0.26859,0,0.096363,0.593046,0.859526,0.986184,0.99536,0.56562,0.555366,1,0.222053,0.114456,0.006604,0.109545,0
ASUS,2,0.224353,0.42856,0.542408,0.458708,0.772176,0.475413,0.401704,0.367919,0.668851,0.277323,0.292895,0.225264,0.48609,0.206631,0.229599,0.108712,0.30998,0.202206,0.198376,0.048483,0.188961,0.33251,0.303924,0.707528,0.271654,0.157805,0.129066,0.666678,0.049322,0.126614,0,0.559099,0.194707,0.20129,0.101187,0.475142,0.312739,0.291084,0.226696,0.161288,0.227004,0.770822,0.244429,0.032993,0.103343,0.78027,0.132018,0.166419,0.195201,0.722751,0.316099,0.30757,0.300545,0.675231,0.457203,0.431989,0.417685,0.135968,0.947362,0.415872,0.213961,0.283946,0.961296,0.263799,0.231075,0.345345,0.896815,0.364899,0.347004,0.417652,0.826938,0.49895,0.473922,0.512003,1,0.486943,0.268295,0.324987,0.983411,0.240634,0.162048,0.321991,0.881879,0.248364,0.226655,0.348458,0.772141,0.36715,0.343575,0.413941,0.512754,0.720632,0.656766,0.180759,0.752522,0.846652,0.687896,0.404394,0.906313,0.919139,0.754314,0.626799,0.980018,0.967462,0.831871,0.198942,0.15015,0.550662,0.279507,0.368542,0.257976,0.554389,0.482525,0.485301,0.378758,0.593327,0.60391,0.582469,0.501121,0.050742,0.727604,0.113983,0.174394,0.159985,0.671861,0.316347,0.31134,0.276035,0.632089,0.454575,0.429994,0.398281,0.657949,0.114284,0.199213,0.123638,0.602666,0.322944,0.322713,0.249477,0.572824,0.453618,0.430385,0.375345,0.724043,0.812763,0.64725,0.221158,0.840146,0.856756,0.682349,0.460597,0.888331,0.880194,0.734431,0.074961,0.064352,0.625849,0.189516,0.188693,0.149012,0.543458,0.323661,0.299655,0.26676,0.145845,0.700991,0.131502,0.12151,0.172315,0.593731,0.273161,0.247706,0.261493,0.542045,0.211863,0.219319,0.106941,0.463935,0.326309,0.305255,0.232952,0.689235,0.709234,0.535437,0.224265,0.707338,0.704177,0.554294,0.003506,0.1382,0.535201,0.121919,0.096477,0.150898,0.155984,0.557806,0.134675,0.109158,0.17413,0.403973,0.215435,0.198332,0.106288,0.514662,0.517796,0.373922,0.005812,0.134702,0.130154,0.26533,0,0.08323,0.433364,0.785275,0.967529,0.965842,0.907425,0.577306,1,0.21863,0.12947,0.042784,0.056236,0
ASUS,2,0.22149,0.43843,0.512368,0.537684,0.6482,0.512387,0.418865,0.351981,0.401109,0.390115,0.325972,0.236647,0.112998,0.381787,0.31279,0.166838,0.0314,0.394547,0.321422,0.164352,0.155465,0.290399,0.424502,0.404397,0.244886,0.206527,0.099003,0.190104,0.274649,0.250027,0.10232,0.087895,0.426306,0.381658,0.238504,0.303006,0.526907,0.465899,0.34432,0.136383,0.359065,0.357991,0.031832,0.105725,0.038024,0.25973,0.255336,0.279274,0.188755,0.312212,0.489604,0.471271,0.374423,0.506465,0.631524,0.586241,0.503583,0.174797,0.556773,0.060783,0.022616,0.121455,0.462452,0.135286,0.195503,0.20593,0.442574,0.38673,0.394571,0.360097,0.550115,0.550167,0.524175,0.491385,0.787967,0.304445,0.184449,0.293112,0.65434,0.084416,0.140928,0.266565,0.542119,0.218465,0.26008,0.31624,0.534476,0.384763,0.385139,0.418804,0.428008,0.53378,0.43889,0.178234,0.675357,0.68312,0.553151,0.46454,0.884293,0.849024,0.713316,0.746823,1,0.940785,0.817016,0.080137,0.089606,0.359238,0.235135,0.278577,0.229928,0.403669,0.485378,0.480042,0.410285,0.569717,0.64023,0.603972,0.543221,0.045735,0.405791,0.08573,0.128192,0.11292,0.353854,0.334368,0.330225,0.275272,0.458336,0.489909,0.456024,0.408075,0.291146,0.165962,0.177484,0.080529,0.254831,0.386014,0.364044,0.266215,0.410426,0.52381,0.47749,0.396471,0.516575,0.504381,0.359755,0.217216,0.6873,0.64183,0.493573,0.501146,0.782979,0.718766,0.584108,0.001125,0.111557,0.38687,0.181854,0.189249,0.185776,0.398924,0.343976,0.319753,0.306886,0.077131,0.342201,0.139627,0.131252,0.114064,0.328864,0.290835,0.258706,0.235278,0.204788,0.261051,0.226179,0.114814,0.275423,0.3821,0.330753,0.245355,0.471789,0.412305,0.252822,0.213373,0.530789,0.460925,0.31292,0,0.151591,0.334434,0.097679,0.098568,0.181516,0.088747,0.263524,0.089857,0.060183,0.111758,0.147378,0.218518,0.156566,0.062307,0.315744,0.242969,0.089843,0.002333,0.15946,0.086249,0.197979,0.064466,0.205638,0.176698,0.703095,0.806787,0.466393,0.164681,0,1,0.314049,0.291348,0.302289,0.854232,0
ASUS,2,0.278954,0.502492,0.649483,0.723592,0.497808,0.566845,0.521979,0.445826,0.254061,0.586991,0.529218,0.399924,0.119617,0.638933,0.55536,0.400733,0.310922,0.685544,0.607566,0.463699,0.249795,0.499892,0.677562,0.192751,0.414096,0.387536,0.284507,0,0.5819,0.525804,0.387611,0.269146,0.716149,0.629976,0.482697,0.53519,0.816183,0.736546,0.610967,0.266038,0.5061,0.252192,0.196483,0.199698,0.125172,0.253433,0.464571,0.424131,0.330002,0.415694,0.648496,0.575163,0.472545,0.633467,0.783941,0.713095,0.625469,0.235948,0.549492,0.055803,0.096283,0.18788,0.489775,0.262679,0.255759,0.268188,0.51404,0.462867,0.417064,0.393927,0.626594,0.616443,0.563751,0.531756,0.781631,0.280061,0.278239,0.376268,0.658227,0.117524,0.167658,0.293836,0.572901,0.256204,0.254173,0.330566,0.569537,0.406861,0.378328,0.409507,0.477426,0.472146,0.37711,0.222469,0.718946,0.669819,0.547021,0.490158,0.882507,0.800523,0.667722,0.753541,1,0.922712,0.808716,0.018553,0.100828,0.403233,0.264062,0.239897,0.211781,0.435428,0.4623,0.40353,0.350613,0.570251,0.610777,0.550095,0.497736,0.07232,0.373889,0.238651,0.206686,0.163499,0.387946,0.432113,0.368138,0.304712,0.521025,0.577109,0.513402,0.453859,0.272035,0.313959,0.269902,0.175735,0.325678,0.492859,0.418751,0.320702,0.503591,0.627523,0.557034,0.474206,0.558618,0.501889,0.362507,0.238136,0.688756,0.602299,0.453753,0.50401,0.786816,0.707039,0.580562,0.027859,0.169217,0.436286,0.169444,0.129177,0.18184,0.421571,0.322502,0.272567,0.271203,0.110519,0.378382,0.194666,0.132712,0.137241,0.381527,0.33982,0.279758,0.250304,0.250158,0.304428,0.22256,0.11496,0.328344,0.426799,0.353276,0.268168,0.499341,0.413675,0.256552,0.235564,0.562924,0.482964,0.343081,0.056065,0.21313,0.373214,0.123781,0.093503,0.17906,0.126407,0.310539,0.178412,0.11589,0.128174,0.21343,0.302902,0.224221,0.122248,0.369007,0.299568,0.164132,0.049136,0.190687,0.11294,0.128219,0.107052,0.064105,0.049638,0.851794,0.49035,0.036579,0,0.117527,0.8214,0.415903,0.496119,1,0.964803,0
ASUS,2,0.296436,0.589395,0.779883,0.72965,0.999412,1,0.774044,0.714746,0.836773,0.766369,0.581729,0.554119,0.598254,0.515878,0.379798,0.360197,0.328467,0.307188,0.223709,0.174792,0.28593,0.476812,0.425744,0.775034,0.720347,0.484237,0.438573,0.637152,0.477753,0.285394,0.281277,0.429176,0.215226,0.073223,0.098054,0.236534,0.035401,0.103706,0.11207,0.180774,0.13011,0.573003,0.445658,0.204982,0.194585,0.486847,0.201254,0.03891,0.127205,0.379713,0.065031,0.204558,0.231129,0.387405,0.29107,0.388719,0.404794,0.04181,0.499463,0.294491,0.102058,0.173564,0.473437,0.108772,0.192587,0.255491,0.461371,0.253925,0.394993,0.416446,0.5521,0.480144,0.577804,0.595518,0.52271,0.337585,0.119324,0.169327,0.479546,0.122489,0.146966,0.218558,0.441507,0.204271,0.343611,0.368525,0.510951,0.428382,0.526014,0.54504,0.276222,0.393306,0.368749,0.166665,0.390255,0.535476,0.492713,0.401447,0.59793,0.723196,0.669383,0.665702,0.805391,0.887771,0.851884,0.230732,0.275206,0.35872,0.235389,0.429087,0.436173,0.499209,0.501356,0.647703,0.632276,0.704999,0.73655,0.831752,0.825465,0.077148,0.361513,0,0.1897,0.21432,0.37177,0.261799,0.408891,0.403699,0.507608,0.497657,0.593869,0.594473,0.301729,0.067031,0.161081,0.150865,0.284818,0.229908,0.370673,0.347188,0.43077,0.458733,0.551479,0.540533,0.354518,0.441746,0.377349,0.230319,0.491754,0.597148,0.529092,0.499315,0.672415,0.746511,0.700449,0.183949,0.20567,0.361742,0.256182,0.403055,0.396055,0.498195,0.491877,0.587824,0.587252,0.079304,0.330992,0.062123,0.209043,0.214432,0.35528,0.297823,0.394088,0.399112,0.242812,0.105536,0.221007,0.18629,0.288092,0.30597,0.395031,0.379677,0.349474,0.409549,0.323288,0.259816,0.470028,0.530376,0.472888,0.137106,0.156088,0.318343,0.225752,0.322373,0.331812,0.08901,0.269218,0.078704,0.175167,0.19523,0.174163,0.136704,0.208477,0.18324,0.281882,0.303763,0.225324,0.087553,0.130133,0.082096,0.073406,0,0.016506,0.062317,1,0.55487,0.578655,0.57875,0.522434,0.942735,0.456144,0.368461,0.328995,0.331731,1
